profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0006616	-2.20104208798534	0.419528310103733	0.999665625344945	No	No
speciation	combined	OG0004056	-1.25299547732159	0.224258247621596	0.999665625344945	No	No
speciation	combined	OG0007987	-1.21394191233419	0.593984623958238	0.999665625344945	No	No
speciation	combined	OG0008658	-1.21394191233419	0.593984623958238	0.999665625344945	No	No
speciation	combined	OG0002230	-0.699694818227585	0.458253639272419	0.999665625344945	No	No
speciation	combined	OG0006110	-0.518778133250019	0.521942033652915	0.999665625344945	No	No
speciation	combined	OG0006482	-0.435479628890948	0.47364589810506	0.999665625344945	No	No
speciation	combined	OG0005867	-0.0576896884553413	0.933979194332475	0.999665625344945	No	No
speciation	combined	OG0008655	-0.0572636251515611	0.957079163454647	0.999665625344945	No	No
speciation	combined	OG0007432	-0.0499080885931813	0.881757587931858	0.999665625344945	No	No
speciation	combined	OG0006956	-0.0426281314676065	0.939629284081283	0.999665625344945	No	No
speciation	combined	OG0007223	-0.0385637472784783	0.979316585991676	0.999665625344945	No	No
speciation	combined	OG0003473	-0.0343056856949221	0.891444643879205	0.999665625344945	No	No
speciation	combined	OG0007370	-0.0308767527483227	0.90543583071335	0.999665625344945	No	No
speciation	combined	OG0008471	-0.030830906777916	0.970219435851652	0.999665625344945	No	No
speciation	combined	OG0006662	-0.028421041249219	0.938179064159425	0.999665625344945	No	No
speciation	combined	OG0009518	-0.0277018918683524	0.941099992066715	0.999665625344945	No	No
speciation	combined	OG0002472	-0.0166902120315226	0.947995051123756	0.999665625344945	No	No
speciation	combined	OG0003550	-0.01471817329555	0.986128739297195	0.999665625344945	No	No
speciation	combined	OG0006173	-0.0141746614066425	0.968682721952903	0.999665625344945	No	No
speciation	combined	OG0010092	-0.0126605552491146	0.993389749121936	0.999665625344945	No	No
speciation	combined	OG0007999	-0.0115711381456479	0.910556094958059	0.999665625344945	No	No
speciation	combined	OG0007519	-0.0108395310102872	0.984918555940472	0.999665625344945	No	No
speciation	combined	OG0001349	-0.00433110926629937	0.977754500110177	0.999665625344945	No	No
speciation	combined	OG0005844	-0.00189325346032708	0.993950445138657	0.999665625344945	No	No
speciation	combined	OG0006172	-0.000148508705610094	0.999665625344945	0.999665625344945	No	No
speciation	combined	OG0008294	0.00138445840797816	0.997669282540514	0.999665625344945	No	No
speciation	combined	OG0006987	0.00287986383979098	0.996771065306289	0.999665625344945	No	No
speciation	combined	OG0007629	0.00383056226412432	0.997845780543415	0.999665625344945	No	No
