profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0005652	-0.220568119987587	0.531162307923323	0.858784715842399	No	No
speciation	combined	OG0001018	-0.18589776526548	0.401614029903482	0.743953983058876	No	No
speciation	combined	OG0007979	-0.143723241377371	0.666251009358116	0.991805479839923	No	No
speciation	combined	OG0000507	-0.121749160708807	0.357463578031564	0.743953983058876	No	No
speciation	combined	OG0001399	-0.074038105322355	0.612897795174489	0.96734471286576	No	No
speciation	combined	OG0000903	-0.0485709003866515	0.655827943926492	0.987511042004258	No	No
speciation	combined	OG0014434	-0.0338706914766819	0.912102653108374	0.995712062976641	No	No
speciation	combined	OG0012703	-0.0183850398326726	0.941247915448762	1	No	No
speciation	combined	OG0006782	-0.0163408342268778	0.925194217749558	1	No	No
speciation	combined	OG0002295	-0.0159797150137001	0.843201868281035	0.995712062976641	No	No
speciation	combined	OG0008628	-0.00620722084261915	0.963193847429568	1	No	No
speciation	combined	OG0005403	-0.00485750402316389	0.98047853455239	1	No	No
speciation	combined	OG0007955	-0.00330466105574282	0.982339586596071	1	No	No
speciation	combined	OG0003238	-0.00316805389242046	0.988296448329225	1	No	No
speciation	combined	OG0010858	-0.00117251136882352	0.994312998405299	1	No	No
speciation	combined	OG0006477	-0.000267225284979306	0.998273239798398	1	No	No
speciation	combined	OG0000174	0	1	1	No	No
speciation	combined	OG0000251	0.00500569854286702	0.871941857688303	0.995712062976641	No	No
speciation	combined	OG0006549	0.00749183551946103	0.974545688959055	1	No	No
speciation	combined	OG0000306	0.0124940889965744	0.751462861048858	0.995712062976641	No	No
speciation	combined	OG0012781	0.0127454956060906	0.954458421744863	1	No	No
speciation	combined	OG0007597	0.0178668789727889	0.825440898833249	0.995712062976641	No	No
speciation	combined	OG0004909	0.0374172879921295	0.856589619486347	0.995712062976641	No	No
speciation	combined	OG0013911	0.039260910749348	0.885443737239209	0.995712062976641	No	No
speciation	combined	OG0013828	0.0392793163922515	0.885593438824634	0.995712062976641	No	No
speciation	combined	OG0012730	0.0392798527536219	0.885598499839352	0.995712062976641	No	No
speciation	combined	OG0014054	0.0392837399171097	0.885632864317111	0.995712062976641	No	No
speciation	combined	OG0000749	0.0397596145558551	0.687494807127325	0.995712062976641	No	No
speciation	combined	OG0015656	0.0399955940323433	0.905528484275005	0.995712062976641	No	No
speciation	combined	OG0015575	0.0399991005997158	0.909063007469385	0.995712062976641	No	No
speciation	combined	OG0015415	0.0400499745681454	0.908968996037606	0.995712062976641	No	No
speciation	combined	OG0015543	0.0400529571303803	0.908961036082194	0.995712062976641	No	No
