profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0006314	-0.461202244764281	0.352092281491743	0.758369683198407	No	No
speciation	combined	OG0005123	-0.278553670607774	0.485568738994989	0.758369683198407	No	No
speciation	combined	OG0013109	-0.0754995131678762	0.887302498118322	0.953023778799525	No	No
speciation	combined	OG0008233	-0.063962753645322	0.765238773436575	0.904268086351216	No	No
speciation	combined	OG0008917	-0.0556257336069585	0.891098445606296	0.953023778799525	No	No
speciation	combined	OG0009414	-0.0359929732763817	0.85064185029087	0.943918632515158	No	No
speciation	combined	OG0001265	-0.0319764666200289	0.616859931199906	0.813133545672603	No	No
speciation	combined	OG0000104	-0.010934794168072	0.579321617030523	0.79431552738404	No	No
speciation	combined	OG0010467	-0.00924697856392744	0.938886910752621	0.979414403303094	No	No
speciation	combined	OG0006360	-0.00592661159298843	0.957128794982601	0.9800056976443	No	No
speciation	combined	OG0001985	-0.00273628355360709	0.968463095368765	0.982008033765531	No	No
speciation	combined	OG0000297	-0.0021949424523048	0.919888846485643	0.966549874930566	No	No
speciation	combined	OG0013146	-0.00108936637161106	0.997926213795155	0.997926213795155	No	No
speciation	combined	OG0009425	0.00200453388064748	0.989140010104159	0.996009037952104	No	No
speciation	combined	OG0002656	0.00512439689993975	0.841004463257387	0.943918632515158	No	No
speciation	combined	OG0008183	0.00658907059990308	0.959729717693038	0.9800056976443	No	No
speciation	combined	OG0002058	0.0105832680307546	0.950886350267722	0.9800056976443	No	No
speciation	combined	OG0000911	0.0211458830108188	0.662234248746945	0.845452420678234	No	No
speciation	combined	OG0012143	0.0259534090569973	0.900443156520931	0.953023778799525	No	No
speciation	combined	OG0001612	0.0269275566865629	0.85929144477242	0.943918632515158	No	No
speciation	combined	OG0009295	0.0365358367348177	0.829279546165144	0.939418235890202	No	No
speciation	combined	OG0000463	0.0384236835967217	0.210905391810202	0.758369683198407	No	No
speciation	combined	OG0006502	0.0412404789432955	0.874385826013273	0.953023778799525	No	No
speciation	combined	OG0012138	0.0489710162609718	0.855065647506045	0.943918632515158	No	No
speciation	combined	OG0009917	0.049707641817461	0.767068790491031	0.904268086351216	No	No
speciation	combined	OG0008914	0.0505035103000223	0.696281561047488	0.871747648634699	No	No
speciation	combined	OG0010448	0.0526644702602835	0.79960248965158	0.91523040871878	No	No
speciation	combined	OG0007017	0.0527000513594399	0.557588399903416	0.792650176333288	No	No
speciation	combined	OG0009069	0.0527019543310779	0.717931950494427	0.874791032115057	No	No
speciation	combined	OG0010045	0.0551708470793544	0.780128692864619	0.904949283722959	No	No
speciation	combined	OG0010058	0.0556356146816859	0.779805574224988	0.904949283722959	No	No
speciation	combined	OG0014287	0.0560630168902553	0.89578955895228	0.953023778799525	No	No
speciation	combined	OG0008361	0.0563942737059113	0.62542684567681	0.816999032640878	No	No
speciation	combined	OG0010438	0.056964119778385	0.801615599360587	0.91523040871878	No	No
speciation	combined	OG0008701	0.057876664531504	0.70384651079313	0.871747648634699	No	No
speciation	combined	OG0008805	0.0588378218285277	0.699672284234274	0.871747648634699	No	No
speciation	combined	OG0009684	0.0592315814051495	0.75481876356654	0.904268086351216	No	No
speciation	combined	OG0008000	0.0601959158002533	0.571679973305209	0.79431552738404	No	No
speciation	combined	OG0004021	0.0644934428541619	0.355757783358431	0.758369683198407	No	No
speciation	combined	OG0008927	0.0650256283289371	0.72647032064325	0.877818304110594	No	No
speciation	combined	OG0009156	0.0669899193399114	0.709422224406169	0.871747648634699	No	No
speciation	combined	OG0006627	0.0679827664491985	0.481326370758658	0.758369683198407	No	No
speciation	combined	OG0008292	0.0681329797827714	0.664700523843577	0.845452420678234	No	No
speciation	combined	OG0007991	0.0737361380129748	0.609016516094669	0.810159585630524	No	No
speciation	combined	OG0000079	0.0829062617581106	0.033183273526961	0.560776483153722	Yes	No
speciation	combined	OG0001003	0.0951835981071818	0.244918049714021	0.758369683198407	No	No
speciation	combined	OG0001676	0.114142372183019	0.580672040708333	0.79431552738404	No	No
speciation	combined	OG0002233	0.130311799977731	0.223950948434582	0.758369683198407	No	No
speciation	combined	OG0007137	0.153365533976419	0.366418040474203	0.758369683198407	No	No
speciation	combined	OG0002907	0.158156825737891	0.154069396328054	0.630249956553202	No	No
speciation	combined	OG0006762	0.199814150896959	0.601861031567962	0.810159585630524	No	No
speciation	combined	OG0008704	0.2003078680374	0.424108369268409	0.758369683198407	No	No
speciation	combined	OG0009416	0.218578367954111	0.435940077308506	0.758369683198407	No	No
speciation	combined	OG0002312	0.218831315597165	0.0655630638706825	0.560776483153722	No	No
speciation	combined	OG0010040	0.220698764198874	0.486607976338778	0.758369683198407	No	No
speciation	combined	OG0004219	0.235458792266674	0.550040300448267	0.789661817475235	No	No
speciation	combined	OG0010052	0.241921462552044	0.442935956604641	0.758369683198407	No	No
speciation	combined	OG0011446	0.274739262893994	0.520205109090803	0.758369683198407	No	No
speciation	combined	OG0001528	0.296543103823457	0.071282081033644	0.560776483153722	No	No
speciation	combined	OG0010432	0.297942927018045	0.405437953291678	0.758369683198407	No	No
speciation	combined	OG0009681	0.298166278480241	0.344921122086224	0.758369683198407	No	No
speciation	combined	OG0010429	0.30553215207319	0.404972400737467	0.758369683198407	No	No
speciation	combined	OG0010041	0.31390547733037	0.374821197205819	0.758369683198407	No	No
speciation	combined	OG0000194	0.319099062930194	0.00260436197128826	0.377632485836798	Yes	No
speciation	combined	OG0012130	0.32762748887417	0.492055513424	0.758369683198407	No	No
speciation	combined	OG0010917	0.330292299014034	0.411630521859542	0.758369683198407	No	No
speciation	combined	OG0011443	0.331204796069703	0.435590746633213	0.758369683198407	No	No
speciation	combined	OG0014392	0.332480752127707	0.638027304053762	0.826017491855317	No	No
speciation	combined	OG0011468	0.344776406545338	0.439546778570024	0.758369683198407	No	No
speciation	combined	OG0011442	0.35810698269312	0.575959168710345	0.79431552738404	No	No
speciation	combined	OG0010770	0.362131764306497	0.410566216481791	0.758369683198407	No	No
speciation	combined	OG0014358	0.363167054157528	0.608949676115149	0.810159585630524	No	No
speciation	combined	OG0013077	0.364342862878676	0.495100278823295	0.758369683198407	No	No
speciation	combined	OG0013140	0.370392027541642	0.485375060295975	0.758369683198407	No	No
speciation	combined	OG0013142	0.375694047496906	0.501280537062259	0.758369683198407	No	No
speciation	combined	OG0013090	0.376929421429164	0.502524295688161	0.758369683198407	No	No
speciation	combined	OG0013070	0.386235041349319	0.495755527935895	0.758369683198407	No	No
speciation	combined	OG0012126	0.389165728394559	0.424366382025449	0.758369683198407	No	No
speciation	combined	OG0014319	0.418867440575872	0.523013574619591	0.758369683198407	No	No
speciation	combined	OG0013125	0.419397472195827	0.466362764149685	0.758369683198407	No	No
speciation	combined	OG0010829	0.419831122048442	0.351013134544244	0.758369683198407	No	No
speciation	combined	OG0014309	0.427544542631197	0.516764142773134	0.758369683198407	No	No
speciation	combined	OG0009102	0.430812795148309	0.257308134773247	0.758369683198407	No	No
speciation	combined	OG0014320	0.432077090120023	0.513351854742513	0.758369683198407	No	No
speciation	combined	OG0014364	0.432077090120023	0.513351854742513	0.758369683198407	No	No
speciation	combined	OG0013072	0.439132868592684	0.460627669443282	0.758369683198407	No	No
speciation	combined	OG0014315	0.443440577909478	0.503404160881219	0.758369683198407	No	No
speciation	combined	OG0014388	0.449715902038407	0.494069395840132	0.758369683198407	No	No
speciation	combined	OG0014295	0.451733240750561	0.492595945172707	0.758369683198407	No	No
speciation	combined	OG0014379	0.45227458584756	0.492566202913065	0.758369683198407	No	No
speciation	combined	OG0000907	0.454042685530138	0.0163137284905601	0.527884166577022	Yes	No
speciation	combined	OG0014321	0.470307395975534	0.476542899568631	0.758369683198407	No	No
speciation	combined	OG0008698	0.479331500407518	0.141786290227143	0.619126993404503	No	No
speciation	combined	OG0014403	0.497845828770265	0.482968661813857	0.758369683198407	No	No
speciation	combined	OG0000189	0.504281191593478	0.00603129884474909	0.437269166244309	Yes	No
speciation	combined	OG0008179	0.504639961783821	0.103748724408138	0.578598655353079	No	No
speciation	combined	OG0013132	0.551834669550282	0.325964871561217	0.758369683198407	No	No
speciation	combined	OG0012731	0.560702471670707	0.397981516499338	0.758369683198407	No	No
speciation	combined	OG0014365	0.635655505233259	0.385933202568687	0.758369683198407	No	No
speciation	combined	OG0014354	0.6368825718505	0.330843607820096	0.758369683198407	No	No
speciation	combined	OG0014326	0.665075339075767	0.316205591922419	0.758369683198407	No	No
speciation	combined	OG0009326	0.696312800613611	0.122778975059749	0.59133564997081	No	No
speciation	combined	OG0012837	0.726554760527735	0.371049232269695	0.758369683198407	No	No
speciation	combined	OG0015956	0.758903620388943	0.388450371827328	0.758369683198407	No	No
speciation	combined	OG0015985	0.758903620388943	0.388450371827328	0.758369683198407	No	No
speciation	combined	OG0015891	0.774364269772527	0.383770226974063	0.758369683198407	No	No
speciation	combined	OG0015916	0.774364269772527	0.383770226974063	0.758369683198407	No	No
speciation	combined	OG0016007	0.774364269772527	0.383770226974063	0.758369683198407	No	No
speciation	combined	OG0010002	0.782307558724958	0.126423483786863	0.59133564997081	No	No
speciation	combined	OG0011458	0.7871320997336	0.201119837178278	0.758369683198407	No	No
speciation	combined	OG0010921	0.804618267257552	0.156475851282174	0.630249956553202	No	No
speciation	combined	OG0002194	0.872134128794499	0.0104850110345232	0.506775533335287	Yes	No
speciation	combined	OG0015907	0.89781235016544	0.287362679126776	0.758369683198407	No	No
speciation	combined	OG0015920	0.897938771661863	0.287313979674316	0.758369683198407	No	No
speciation	combined	OG0010046	0.899258142202196	0.0807785657923776	0.560776483153722	No	No
speciation	combined	OG0015883	0.927476195840252	0.32296860117992	0.758369683198407	No	No
speciation	combined	OG0015906	0.927476195840252	0.32296860117992	0.758369683198407	No	No
speciation	combined	OG0015917	0.927476195840252	0.32296860117992	0.758369683198407	No	No
speciation	combined	OG0015951	0.927476195840252	0.32296860117992	0.758369683198407	No	No
speciation	combined	OG0015976	0.927476195840252	0.32296860117992	0.758369683198407	No	No
speciation	combined	OG0015980	0.927476195840252	0.32296860117992	0.758369683198407	No	No
speciation	combined	OG0005278	0.95999137234676	0.0477294311647372	0.560776483153722	Yes	No
speciation	combined	OG0010436	1.00303796446772	0.0850833284784957	0.560776483153722	No	No
speciation	combined	OG0011467	1.11205841497877	0.0975551274648127	0.578598655353079	No	No
speciation	combined	OG0009056	1.11228858295515	0.0787793498117528	0.560776483153722	No	No
speciation	combined	OG0009417	1.1350693954488	0.190343921283	0.745942394217164	No	No
speciation	combined	OG0009955	1.1726792480646	0.0772996086216471	0.560776483153722	No	No
speciation	combined	OG0012165	1.19378080550008	0.116257132143315	0.581285660716577	No	No
speciation	combined	OG0012159	1.20178790238413	0.114529629955522	0.581285660716577	No	No
speciation	combined	OG0010855	1.20866591426213	0.0835122680589459	0.560776483153722	No	No
speciation	combined	OG0012127	1.21650311871551	0.111366063313462	0.581285660716577	No	No
speciation	combined	OG0010059	1.2833117209417	0.145174605350021	0.619126993404503	No	No
speciation	combined	OG0010451	1.44446957520251	0.130754896317109	0.592483123936901	No	No
speciation	combined	OG0006751	1.45222788440208	0.226454904367796	0.758369683198407	No	No
speciation	combined	OG0013101	1.49216379375748	0.103454778145077	0.578598655353079	No	No
speciation	combined	OG0013095	1.49550758606066	0.102899155213476	0.578598655353079	No	No
speciation	combined	OG0008487	1.54653371398252	0.0773315098732124	0.560776483153722	No	No
speciation	combined	OG0008670	1.55385467506686	0.0772568559887745	0.560776483153722	No	No
speciation	combined	OG0011145	1.7330146986318	0.0664240274588095	0.560776483153722	No	No
speciation	combined	OG0009317	1.81152849476426	0.0512501303956589	0.560776483153722	No	No
speciation	combined	OG0009053	1.82408894195146	0.0438736071102657	0.560776483153722	Yes	No
speciation	combined	OG0008100	1.83625185517744	0.0428648068756667	0.560776483153722	Yes	No
speciation	combined	OG0011973	1.92129257673115	0.0444601991399807	0.560776483153722	Yes	No
speciation	combined	OG0013080	2.09861232973349	0.0506995034136416	0.560776483153722	No	No
speciation	combined	OG0009938	2.1292156229934	0.0182029022957594	0.527884166577022	Yes & Top 5% Coef.	No
