profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0014058	0.791674052633474	0.332502556880746	0.552162095303523	No	No
speciation	combined	OG0014064	0.798033651875984	0.32925557312094	0.552162095303523	No	No
speciation	combined	OG0010261	0.844233288001182	0.129130611051768	0.525428003589951	No	No
speciation	combined	OG0008102	0.899078163545766	0.034586670379632	0.410559692395605	Yes	No
speciation	combined	OG0007516	0.97195658891099	0.0187771774717899	0.410559692395605	Yes	No
speciation	combined	OG0012692	1.01474947840263	0.191929162051661	0.552162095303523	No	No
speciation	combined	OG0006702	1.0392909773025	0.034793194270814	0.410559692395605	Yes	No
speciation	combined	OG0011319	1.18887845986093	0.0998457707857082	0.493028086130928	No	No
speciation	combined	OG0011982	1.23149399696033	0.114302986516511	0.493028086130928	No	No
speciation	combined	OG0008303	1.29382503929303	0.0880045573506867	0.493028086130928	No	No
speciation	combined	OG0006612	1.35020969169316	0.0762994024029338	0.493028086130928	No	No
speciation	combined	OG0008619	1.54297590004541	0.098969894014577	0.493028086130928	No	No
speciation	combined	OG0007785	1.65841426704256	0.105669553595004	0.493028086130928	No	No
speciation	combined	OG0012832	1.92262368703889	0.0479491471440026	0.435230720230178	Yes	No
speciation	combined	OG0012877	1.92262368703889	0.0479491471440026	0.435230720230178	Yes	No
speciation	combined	OG0007775	2.22561998475757	0.0282821049434234	0.410559692395605	Yes	No
speciation	combined	OG0009913	2.7841831200153	0.097339640652573	0.493028086130928	No	No
speciation	combined	OG0010705	2.80132983824924	0.0239899816648203	0.410559692395605	Yes	No
speciation	combined	OG0010258	2.82202950417007	0.0129461460442123	0.410559692395605	Yes & Top 10% Coef.	No
speciation	combined	OG0010000	3.37338227295381	0.0204396361467108	0.410559692395605	Yes & Top 5% Coef.	No
