profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0007588	-0.442895937585635	0.395737512621658	0.937475816295795	No	No
speciation	combined	OG0008904	-0.283417794756207	0.50810702768959	0.937475816295795	No	No
speciation	combined	OG0009052	-0.193884073926935	0.627281612374393	0.937475816295795	No	No
speciation	combined	OG0009615	-0.159226570177469	0.604374867780329	0.937475816295795	No	No
speciation	combined	OG0003940	-0.0566030969178735	0.707336097934613	0.993897748068292	No	No
speciation	combined	OG0012611	-0.0538056356985714	0.888392388567939	0.993897748068292	No	No
speciation	combined	OG0006883	-0.0526064716922977	0.72306239454569	0.993897748068292	No	No
speciation	combined	OG0013773	-0.0410104569837488	0.914087544898237	0.993897748068292	No	No
speciation	combined	OG0004026	-0.039799963889285	0.761712225988388	0.993897748068292	No	No
speciation	combined	OG0013402	-0.0244596611021234	0.9352578636051	0.993897748068292	No	No
speciation	combined	OG0008078	-0.0187760099104337	0.928645027496167	0.993897748068292	No	No
speciation	combined	OG0010223	-0.0186842070324355	0.934326304105368	0.993897748068292	No	No
speciation	combined	OG0009305	-0.0170264493546566	0.933197280033734	0.993897748068292	No	No
speciation	combined	OG0011809	-0.0119219490059479	0.961895776607239	0.993897748068292	No	No
speciation	combined	OG0011293	-0.0117001940024046	0.968701517345785	0.993897748068292	No	No
speciation	combined	OG0009113	-0.00982615987085997	0.958034181509986	0.993897748068292	No	No
speciation	combined	OG0010332	-0.00384352699209078	0.983836260499432	0.993897748068292	No	No
speciation	combined	OG0007761	-0.00379356629757439	0.983667612937981	0.993897748068292	No	No
speciation	combined	OG0007535	-0.00302755815046957	0.981723403486497	0.993897748068292	No	No
speciation	combined	OG0011151	-0.00155563560495654	0.993897748068292	0.993897748068292	No	No
speciation	combined	OG0007817	0.00260409227786199	0.989947186621335	0.993897748068292	No	No
speciation	combined	OG0008873	0.00836115564167542	0.948454025310611	0.993897748068292	No	No
speciation	combined	OG0002276	0.00930581513109218	0.953665848657414	0.993897748068292	No	No
speciation	combined	OG0011336	0.0117159438768016	0.964211348238763	0.993897748068292	No	No
speciation	combined	OG0009084	0.0125326646012927	0.939109876902857	0.993897748068292	No	No
speciation	combined	OG0007476	0.0160783844364464	0.904044367278007	0.993897748068292	No	No
speciation	combined	OG0000495	0.019966255894342	0.789169284233128	0.993897748068292	No	No
speciation	combined	OG0009339	0.0202944777535167	0.921010908327737	0.993897748068292	No	No
speciation	combined	OG0008257	0.0266084998177918	0.920879154268197	0.993897748068292	No	No
speciation	combined	OG0003814	0.0281463430456552	0.882499218865836	0.993897748068292	No	No
speciation	combined	OG0012399	0.034943504843294	0.914365400527979	0.993897748068292	No	No
speciation	combined	OG0004271	0.0358747232825864	0.799558279924682	0.993897748068292	No	No
speciation	combined	OG0007737	0.0361724998905974	0.885535865933264	0.993897748068292	No	No
speciation	combined	OG0001835	0.038590369054688	0.556695375641583	0.937475816295795	No	No
speciation	combined	OG0000181	0.0402611469559673	0.178628824997549	0.86233900323886	No	No
speciation	combined	OG0008199	0.0418435896978112	0.778123188798878	0.993897748068292	No	No
speciation	combined	OG0010476	0.0424603288005474	0.892769367711964	0.993897748068292	No	No
speciation	combined	OG0003547	0.0427262948817951	0.81644123145617	0.993897748068292	No	No
speciation	combined	OG0010320	0.0442016303682357	0.872094488610179	0.993897748068292	No	No
speciation	combined	OG0009854	0.0459001691757619	0.89883042943917	0.993897748068292	No	No
speciation	combined	OG0012753	0.0499802677669825	0.872147752708764	0.993897748068292	No	No
speciation	combined	OG0011370	0.0501978678133024	0.87217633866118	0.993897748068292	No	No
speciation	combined	OG0008956	0.0548076781293048	0.753485742285578	0.993897748068292	No	No
speciation	combined	OG0014886	0.0552961681271842	0.888457626966634	0.993897748068292	No	No
speciation	combined	OG0009866	0.0568055200250089	0.803151835586352	0.993897748068292	No	No
speciation	combined	OG0011899	0.057250997343205	0.836501718658351	0.993897748068292	No	No
speciation	combined	OG0012834	0.0593423252208084	0.863748110242682	0.993897748068292	No	No
speciation	combined	OG0011820	0.0606898411792756	0.863034943644381	0.993897748068292	No	No
speciation	combined	OG0006760	0.0678665420144518	0.466631260356988	0.937475816295795	No	No
speciation	combined	OG0010830	0.0689979275560971	0.825116607251122	0.993897748068292	No	No
speciation	combined	OG0001481	0.0700018360920497	0.622593190216731	0.937475816295795	No	No
speciation	combined	OG0008090	0.0810867632985963	0.53523190743767	0.937475816295795	No	No
speciation	combined	OG0007920	0.0926076076409077	0.675509684336449	0.987842119029645	No	No
speciation	combined	OG0007409	0.136397734973683	0.381991308640796	0.937475816295795	No	No
speciation	combined	OG0006709	0.137561272380768	0.287869786090854	0.937475816295795	No	No
speciation	combined	OG0008298	0.159391514007605	0.600518263021295	0.937475816295795	No	No
speciation	combined	OG0007010	0.161394066690785	0.258414458691805	0.891299871611561	No	No
speciation	combined	OG0006943	0.16232580505611	0.34903459715602	0.937475816295795	No	No
speciation	combined	OG0007832	0.173991079951718	0.606566968735687	0.937475816295795	No	No
speciation	combined	OG0007748	0.17961420304135	0.351885356978794	0.937475816295795	No	No
speciation	combined	OG0009637	0.182660827266114	0.627144008231083	0.937475816295795	No	No
speciation	combined	OG0008631	0.185753410944144	0.581918357970975	0.937475816295795	No	No
speciation	combined	OG0004220	0.196898910759842	0.5335649908399	0.937475816295795	No	No
speciation	combined	OG0007378	0.197777178558629	0.519798467682456	0.937475816295795	No	No
speciation	combined	OG0008826	0.201783504851727	0.481791680924247	0.937475816295795	No	No
speciation	combined	OG0008812	0.209745537130147	0.424682751875277	0.937475816295795	No	No
speciation	combined	OG0010751	0.23086881530012	0.61033119719992	0.937475816295795	No	No
speciation	combined	OG0010784	0.233370632144316	0.557091675918029	0.937475816295795	No	No
speciation	combined	OG0009338	0.237934966239633	0.534632202702889	0.937475816295795	No	No
speciation	combined	OG0010285	0.25697118315491	0.590909316629	0.937475816295795	No	No
speciation	combined	OG0000661	0.264050567248187	0.072758413932205	0.683852029590189	No	No
speciation	combined	OG0008629	0.26997770318089	0.256647842197686	0.891299871611561	No	No
speciation	combined	OG0013774	0.28421036216314	0.637779434657629	0.942804381667799	No	No
speciation	combined	OG0011301	0.299186606594126	0.497584809958843	0.937475816295795	No	No
speciation	combined	OG0009058	0.299352139894086	0.258599773396439	0.891299871611561	No	No
speciation	combined	OG0011918	0.302705837972403	0.604509367758917	0.937475816295795	No	No
speciation	combined	OG0013812	0.304852385902454	0.604672474098969	0.937475816295795	No	No
speciation	combined	OG0010357	0.306350069066816	0.42536687219473	0.937475816295795	No	No
speciation	combined	OG0010767	0.309537857041387	0.429672139319264	0.937475816295795	No	No
speciation	combined	OG0011961	0.312413364879699	0.555257223771635	0.937475816295795	No	No
speciation	combined	OG0013985	0.328271523000271	0.578370180145472	0.937475816295795	No	No
speciation	combined	OG0012678	0.329051496872281	0.564336981615436	0.937475816295795	No	No
speciation	combined	OG0009437	0.356069394924103	0.251643640040483	0.891299871611561	No	No
speciation	combined	OG0013809	0.402116036390301	0.558340486035494	0.937475816295795	No	No
speciation	combined	OG0015671	0.406735206379911	0.552513296819081	0.937475816295795	No	No
speciation	combined	OG0011187	0.409847217190811	0.364034723523959	0.937475816295795	No	No
speciation	combined	OG0016618	0.433493744094174	0.53417751939982	0.937475816295795	No	No
speciation	combined	OG0014005	0.437510218649398	0.490060142168703	0.937475816295795	No	No
speciation	combined	OG0016616	0.44138316021468	0.523966026160138	0.937475816295795	No	No
speciation	combined	OG0014915	0.451649251589834	0.48928984916914	0.937475816295795	No	No
speciation	combined	OG0008091	0.460183336289248	0.130694750931296	0.779900940621748	No	No
speciation	combined	OG0016625	0.468951858194511	0.513005759481904	0.937475816295795	No	No
speciation	combined	OG0012886	0.469679307186372	0.3782028220037	0.937475816295795	No	No
speciation	combined	OG0015730	0.47450933688506	0.517925770645701	0.937475816295795	No	No
speciation	combined	OG0013961	0.479449186300481	0.466352328983304	0.937475816295795	No	No
speciation	combined	OG0013956	0.479529983992677	0.466293496667511	0.937475816295795	No	No
speciation	combined	OG0012885	0.479890491073548	0.466083713856205	0.937475816295795	No	No
speciation	combined	OG0010733	0.513539932941424	0.251838517279634	0.891299871611561	No	No
speciation	combined	OG0007951	0.528914329374329	0.262147021062224	0.891299871611561	No	No
speciation	combined	OG0011308	0.53635200926792	0.242288270211304	0.891299871611561	No	No
speciation	combined	OG0013999	0.536965895074249	0.432325785731754	0.937475816295795	No	No
speciation	combined	OG0014053	0.541695830916237	0.430020575681733	0.937475816295795	No	No
speciation	combined	OG0010739	0.565946494813167	0.339708058971174	0.937475816295795	No	No
speciation	combined	OG0011252	0.615195696367913	0.19656256691474	0.86233900323886	No	No
speciation	combined	OG0012843	0.638067412109772	0.393333927608125	0.937475816295795	No	No
speciation	combined	OG0011605	0.641000401506964	0.184033403415385	0.86233900323886	No	No
speciation	combined	OG0013893	0.650424968414399	0.367523601431564	0.937475816295795	No	No
speciation	combined	OG0016626	0.675687476141551	0.409291189172469	0.937475816295795	No	No
speciation	combined	OG0009122	0.801852314211938	0.150564584670941	0.796579125950738	No	No
speciation	combined	OG0010757	0.884337770881429	0.120137345030427	0.779900940621748	No	No
speciation	combined	OG0006952	0.889367229362897	0.0817305978945012	0.683852029590189	No	No
speciation	combined	OG0012001	1.00625135142564	0.13753025466207	0.779900940621748	No	No
speciation	combined	OG0012737	1.0356851502884	0.128766129018645	0.779900940621748	No	No
speciation	combined	OG0015684	1.08633201375879	0.228310633496091	0.891299871611561	No	No
speciation	combined	OG0009290	1.1490430581116	0.0340393660478994	0.683852029590189	Yes	No
speciation	combined	OG0009650	1.15658091319838	0.231459955295952	0.891299871611561	No	No
speciation	combined	OG0014059	1.19458272928282	0.137629577756779	0.779900940621748	No	No
speciation	combined	OG0012728	1.19538576747094	0.158144385299044	0.796579125950738	No	No
speciation	combined	OG0014038	1.24225450344858	0.156852073126779	0.796579125950738	No	No
speciation	combined	OG0010120	1.3031795545948	0.192366608961206	0.86233900323886	No	No
speciation	combined	OG0012360	1.31781040991461	0.0741297674307034	0.683852029590189	No	No
speciation	combined	OG0010825	1.51006614032016	0.1036864189557	0.742176472525009	No	No
speciation	combined	OG0013838	1.53821691482303	0.0905098274457603	0.683852029590189	No	No
speciation	combined	OG0016599	1.7281140240478	0.0857938494018362	0.683852029590189	No	No
speciation	combined	OG0015454	1.76601325668792	0.0803107596191435	0.683852029590189	No	No
speciation	combined	OG0015512	1.76601325668792	0.0803107596191435	0.683852029590189	No	No
