profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0000903	-0.380637227278114	0.541093434075541	0.999899375012738	No	No
speciation	combined	OG0002295	-0.310005158936248	0.493344490482758	0.999899375012738	No	No
speciation	combined	OG0001399	-0.186773629552889	0.531702523350671	0.999899375012738	No	No
speciation	combined	OG0000143	-0.0601728374029694	0.768106635926094	0.999899375012738	No	No
speciation	combined	OG0007955	-0.0201046179345075	0.954683996661914	0.999899375012738	No	No
speciation	combined	OG0006549	-0.0164123729101274	0.971097639845097	0.999899375012738	No	No
speciation	combined	OG0000749	-0.0122975844880625	0.964932078978518	0.999899375012738	No	No
speciation	combined	OG0001263	-0.00720681174890098	0.960067543415247	0.999899375012738	No	No
speciation	combined	OG0011906	-0.00459288631167412	0.995251208228207	0.999899375012738	No	No
speciation	combined	OG0007357	0.000167093266341979	0.999899375012738	0.999899375012738	No	No
speciation	combined	OG0000251	0.00196781460469622	0.966201198978316	0.999899375012738	No	No
speciation	combined	OG0005652	0.00287986383979098	0.996771065306289	0.999899375012738	No	No
speciation	combined	OG0001774	0.00525442960919387	0.945159130005045	0.999899375012738	No	No
speciation	combined	OG0000306	0.0105744596986641	0.977586260793065	0.999899375012738	No	No
speciation	combined	OG0007481	0.0105744596986641	0.977586260793065	0.999899375012738	No	No
speciation	combined	OG0010246	0.0105744596986641	0.977586260793065	0.999899375012738	No	No
speciation	combined	OG0012847	0.0105744596986641	0.977586260793065	0.999899375012738	No	No
speciation	combined	OG0015702	0.0108066653913479	0.977267625756626	0.999899375012738	No	No
speciation	combined	OG0010335	0.0118597023660972	0.983356406903127	0.999899375012738	No	No
speciation	combined	OG0012700	0.0118597023660972	0.983356406903127	0.999899375012738	No	No
speciation	combined	OG0013872	0.0118597023660972	0.983356406903127	0.999899375012738	No	No
speciation	combined	OG0010743	0.0146578374989203	0.978166531205068	0.999899375012738	No	No
speciation	combined	OG0011284	0.0146578374989203	0.978166531205068	0.999899375012738	No	No
speciation	combined	OG0007774	0.0158215199534214	0.962892778934877	0.999899375012738	No	No
speciation	combined	OG0010694	0.0165278682428559	0.945726687590809	0.999899375012738	No	No
speciation	combined	OG0009919	0.017277763513052	0.97848480298192	0.999899375012738	No	No
speciation	combined	OG0011208	0.017277763513052	0.97848480298192	0.999899375012738	No	No
speciation	combined	OG0012861	0.017277763513052	0.97848480298192	0.999899375012738	No	No
speciation	combined	OG0007905	0.0199893394830434	0.933349551112955	0.999899375012738	No	No
speciation	combined	OG0009997	0.0224787061472821	0.97045455760746	0.999899375012738	No	No
speciation	combined	OG0012903	0.0224787535304501	0.970454344805263	0.999899375012738	No	No
speciation	combined	OG0007118	0.0226552676008735	0.970319227324938	0.999899375012738	No	No
speciation	combined	OG0009320	0.0226814693978926	0.970935535987947	0.999899375012738	No	No
speciation	combined	OG0009618	0.0226911594319451	0.970994204545805	0.999899375012738	No	No
speciation	combined	OG0012781	0.0227597144703227	0.970814377283807	0.999899375012738	No	No
speciation	combined	OG0013911	0.0227664498824985	0.97081238216271	0.999899375012738	No	No
speciation	combined	OG0007216	0.0227691865373657	0.970841047419529	0.999899375012738	No	No
speciation	combined	OG0012703	0.0227833879264211	0.970859185242627	0.999899375012738	No	No
speciation	combined	OG0013861	0.0227915954721491	0.97093727892441	0.999899375012738	No	No
speciation	combined	OG0011854	0.0228696046235538	0.970872982699308	0.999899375012738	No	No
speciation	combined	OG0008089	0.0228770496016792	0.970860743348223	0.999899375012738	No	No
speciation	combined	OG0013929	0.0234564680363312	0.970621151817274	0.999899375012738	No	No
speciation	combined	OG0012838	0.0234770182411951	0.971319998501838	0.999899375012738	No	No
speciation	combined	OG0011845	0.0234803367287141	0.971314642006401	0.999899375012738	No	No
speciation	combined	OG0010678	0.0244873921514509	0.946759215520226	0.999899375012738	No	No
speciation	combined	OG0009375	0.0247146387067706	0.935914909142557	0.999899375012738	No	No
speciation	combined	OG0008431	0.0251934155146051	0.902870748605366	0.999899375012738	No	No
speciation	combined	OG0008872	0.0276197352261454	0.895958975599775	0.999899375012738	No	No
speciation	combined	OG0010276	0.031448345870329	0.919515495149568	0.999899375012738	No	No
speciation	combined	OG0009073	0.0316041092614512	0.932713429478178	0.999899375012738	No	No
speciation	combined	OG0011245	0.0332688004157952	0.948356076641246	0.999899375012738	No	No
speciation	combined	OG0002756	0.0339240333983621	0.839471212610353	0.999899375012738	No	No
speciation	combined	OG0006967	0.0343364467454146	0.916409801355177	0.999899375012738	No	No
speciation	combined	OG0008661	0.03448214098346	0.903381257591528	0.999899375012738	No	No
speciation	combined	OG0009965	0.0348211597440953	0.919282397548359	0.999899375012738	No	No
speciation	combined	OG0010930	0.0351694388800505	0.896639998476468	0.999899375012738	No	No
speciation	combined	OG0001677	0.0405049494996925	0.831712374014356	0.999899375012738	No	No
speciation	combined	OG0002407	0.0417055297360778	0.758423240980611	0.999899375012738	No	No
speciation	combined	OG0008888	0.043309089276774	0.853113200885137	0.999899375012738	No	No
speciation	combined	OG0000507	0.0438368264727708	0.738169651962918	0.999899375012738	No	No
speciation	combined	OG0000174	0.0646181603541624	0.221700996148336	0.999899375012738	No	No
speciation	combined	OG0000753	0.303924462574842	0.542685816306366	0.999899375012738	No	No
speciation	combined	OG0002057	0.344640369046865	0.545938038187656	0.999899375012738	No	No
speciation	combined	OG0007597	0.447023908285997	0.515005194864664	0.999899375012738	No	No
speciation	combined	OG0010688	0.461721269534217	0.555229516735067	0.999899375012738	No	No
speciation	combined	OG0006879	0.550370308135648	0.45413715242745	0.999899375012738	No	No
speciation	combined	OG0000385	0.583546187940841	0.528933928723823	0.999899375012738	No	No
speciation	combined	OG0008481	0.680588545966822	0.42137932741459	0.999899375012738	No	No
speciation	combined	OG0011232	0.701179207289263	0.401664669842741	0.999899375012738	No	No
speciation	combined	OG0006962	0.714374221250402	0.401401259975905	0.999899375012738	No	No
speciation	combined	OG0010858	0.761035716644129	0.405242975313313	0.999899375012738	No	No
speciation	combined	OG0006782	0.804028988815188	0.643987318288714	0.999899375012738	No	No
speciation	combined	OG0001018	0.832080594389057	0.441191717593722	0.999899375012738	No	No
speciation	combined	OG0011262	0.901822032592192	0.414425232383271	0.999899375012738	No	No
speciation	combined	OG0006477	0.930928166198513	0.490392774039633	0.999899375012738	No	No
speciation	combined	OG0008628	0.931851872072261	0.490147021597997	0.999899375012738	No	No
speciation	combined	OG0014434	0.974744770833724	0.457646746378349	0.999899375012738	No	No
speciation	combined	OG0002628	1.08913683338364	0.178426403760296	0.999899375012738	No	No
speciation	combined	OG0005814	1.16219570349643	0.290750032291053	0.999899375012738	No	No
speciation	combined	OG0014939	1.24331832889713	0.355611897635522	0.999899375012738	No	No
