profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0006314	-0.461202244764281	0.352092281491743	0.773846615508578	No	No
speciation	combined	OG0013109	-0.0754991478314712	0.887303718239139	0.957237608382257	No	No
speciation	combined	OG0008233	-0.0641283300191926	0.764615226188906	0.911883722740121	No	No
speciation	combined	OG0008917	-0.0556368786039528	0.891221221597274	0.957237608382257	No	No
speciation	combined	OG0005123	-0.0413053705753662	0.883382408988236	0.957237608382257	No	No
speciation	combined	OG0009414	-0.0360998099003294	0.850084742528146	0.946394260762684	No	No
speciation	combined	OG0001265	-0.0325099912722016	0.610886649426934	0.827128140006865	No	No
speciation	combined	OG0000104	-0.0110862666413569	0.573902521279441	0.810791933068046	No	No
speciation	combined	OG0010467	-0.00648762002345341	0.958927024775352	0.986009522940804	No	No
speciation	combined	OG0006360	-0.0059287744116427	0.957112230304763	0.986009522940804	No	No
speciation	combined	OG0001985	-0.00273628355360709	0.968463095368765	0.986009522940804	No	No
speciation	combined	OG0000297	-0.00204441926442512	0.926886076405795	0.981010810794455	No	No
speciation	combined	OG0013146	-0.00128967398490428	0.997539423948222	0.997539423948222	No	No
speciation	combined	OG0009425	0.00200453388064748	0.989140010104159	0.996009037952104	No	No
speciation	combined	OG0002656	0.00512439689993975	0.841004463257387	0.946394260762684	No	No
speciation	combined	OG0002058	0.00555735591337498	0.972409391589897	0.986009522940804	No	No
speciation	combined	OG0008183	0.00692724331168975	0.95807577052281	0.986009522940804	No	No
speciation	combined	OG0000911	0.0208704544053113	0.664362156530143	0.852500112361688	No	No
speciation	combined	OG0014365	0.0218304627418102	0.937829802912198	0.985400879871512	No	No
speciation	combined	OG0001612	0.0291690038829864	0.851803533147009	0.946394260762684	No	No
speciation	combined	OG0009295	0.0374729085238596	0.828748284788956	0.946394260762684	No	No
speciation	combined	OG0000463	0.0387917641038692	0.208794022779883	0.773846615508578	No	No
speciation	combined	OG0006502	0.0412404789432955	0.874385826013273	0.957237608382257	No	No
speciation	combined	OG0015920	0.0423531197967135	0.898185470791336	0.95762421518194	No	No
speciation	combined	OG0010829	0.0441710667373952	0.840186594609697	0.946394260762684	No	No
speciation	combined	OG0012138	0.0484098369471979	0.855018263171804	0.946394260762684	No	No
speciation	combined	OG0009917	0.0501404297359258	0.767240097753757	0.911883722740121	No	No
speciation	combined	OG0010448	0.0506957592695175	0.800251611773273	0.928291869656997	No	No
speciation	combined	OG0008914	0.0520485842111121	0.692575235477439	0.880101416380547	No	No
speciation	combined	OG0009069	0.0526565894890047	0.71798469053145	0.88226932311068	No	No
speciation	combined	OG0010045	0.0538984856707874	0.780394813242982	0.912655092977549	No	No
speciation	combined	OG0010058	0.0541569074500445	0.78047745882218	0.912655092977549	No	No
speciation	combined	OG0008361	0.0561368163985052	0.62636864318921	0.831211371821742	No	No
speciation	combined	OG0007017	0.0567914164156078	0.541602277501046	0.785323302376517	No	No
speciation	combined	OG0009684	0.0570192278851065	0.75575327573119	0.911883722740121	No	No
speciation	combined	OG0008000	0.0573904189435566	0.582670609835195	0.812377292558685	No	No
speciation	combined	OG0008701	0.0579837469905681	0.704081133104438	0.880101416380547	No	No
speciation	combined	OG0008805	0.058147299256088	0.699913644017015	0.880101416380547	No	No
speciation	combined	OG0004021	0.0640065208993919	0.358843481355748	0.773846615508578	No	No
speciation	combined	OG0009156	0.0655623090048768	0.710377086021287	0.88038185874433	No	No
speciation	combined	OG0009416	0.066852005438265	0.751529588287742	0.911883722740121	No	No
speciation	combined	OG0006627	0.0677915097280103	0.482281497590292	0.773846615508578	No	No
speciation	combined	OG0007991	0.0710074895716302	0.616067856005113	0.827128140006865	No	No
speciation	combined	OG0008292	0.0725688761158927	0.663375899190598	0.852500112361688	No	No
speciation	combined	OG0000079	0.0829062617581106	0.033183273526961	0.560776483153722	Yes	No
speciation	combined	OG0001676	0.0936669732979583	0.630574144140632	0.831211371821742	No	No
speciation	combined	OG0001003	0.104415410060987	0.214389343614518	0.773846615508578	No	No
speciation	combined	OG0002907	0.106682030280706	0.266696836044879	0.773846615508578	No	No
speciation	combined	OG0002233	0.130010651827334	0.224742900939093	0.773846615508578	No	No
speciation	combined	OG0007137	0.153595406396446	0.367960378736274	0.773846615508578	No	No
speciation	combined	OG0006762	0.199814150896959	0.601861031567962	0.827128140006865	No	No
speciation	combined	OG0008704	0.200323997072606	0.424077350234856	0.773846615508578	No	No
speciation	combined	OG0008927	0.21397666508656	0.396968830934307	0.773846615508578	No	No
speciation	combined	OG0002312	0.218831315597165	0.0655630638706825	0.560776483153722	No	No
speciation	combined	OG0010040	0.220488432029645	0.486895340632807	0.773846615508578	No	No
speciation	combined	OG0004219	0.235461135862065	0.550037094640358	0.789657215077741	No	No
speciation	combined	OG0010052	0.242033193214998	0.442784323799821	0.773846615508578	No	No
speciation	combined	OG0011446	0.275179138921767	0.519682810162473	0.773846615508578	No	No
speciation	combined	OG0001528	0.296543103823457	0.071282081033644	0.560776483153722	No	No
speciation	combined	OG0010432	0.297892132421254	0.4054920059566	0.773846615508578	No	No
speciation	combined	OG0009681	0.298166127487164	0.344921352797622	0.773846615508578	No	No
speciation	combined	OG0010429	0.30563221229782	0.404850138259726	0.773846615508578	No	No
speciation	combined	OG0010041	0.313905391313052	0.374821271697981	0.773846615508578	No	No
speciation	combined	OG0010059	0.324280462187467	0.342834436908262	0.773846615508578	No	No
speciation	combined	OG0012130	0.327911901605704	0.491775380763911	0.773846615508578	No	No
speciation	combined	OG0010917	0.33031859826094	0.411615229508788	0.773846615508578	No	No
speciation	combined	OG0011443	0.330711655295703	0.436111966738015	0.773846615508578	No	No
speciation	combined	OG0014392	0.332743644773152	0.637840100978446	0.833214546323195	No	No
speciation	combined	OG0011468	0.34461392963643	0.439711845616311	0.773846615508578	No	No
speciation	combined	OG0000194	0.353135164944486	0.00448448738499864	0.437269166244309	Yes	No
speciation	combined	OG0011442	0.358153821178659	0.575941855903508	0.810791933068046	No	No
speciation	combined	OG0010770	0.362131764306497	0.410566216481791	0.773846615508578	No	No
speciation	combined	OG0014358	0.363580360338374	0.608577118053832	0.827128140006865	No	No
speciation	combined	OG0013077	0.364438435313572	0.495014188043962	0.773846615508578	No	No
speciation	combined	OG0013140	0.370351821643893	0.485427104743854	0.773846615508578	No	No
speciation	combined	OG0013142	0.37625041689513	0.500798865705571	0.773846615508578	No	No
speciation	combined	OG0013090	0.376453871307166	0.502947252294232	0.773846615508578	No	No
speciation	combined	OG0013070	0.386324341747396	0.495678060700263	0.773846615508578	No	No
speciation	combined	OG0012126	0.389250522633853	0.424283382665564	0.773846615508578	No	No
speciation	combined	OG0010438	0.407155123008216	0.28284357187628	0.773846615508578	No	No
speciation	combined	OG0013125	0.418867428986008	0.466795453000445	0.773846615508578	No	No
speciation	combined	OG0014319	0.418867440575872	0.523013574619591	0.773846615508578	No	No
speciation	combined	OG0014287	0.426433877901311	0.529640926182756	0.775736710065653	No	No
speciation	combined	OG0014309	0.427544542631197	0.516764142773134	0.773846615508578	No	No
speciation	combined	OG0009102	0.430812795148309	0.257308134773247	0.773846615508578	No	No
speciation	combined	OG0014320	0.432077090120023	0.513351854742513	0.773846615508578	No	No
speciation	combined	OG0014364	0.432077090120023	0.513351854742513	0.773846615508578	No	No
speciation	combined	OG0013072	0.436914697380019	0.464740377380089	0.773846615508578	No	No
speciation	combined	OG0014315	0.443440577909478	0.503404160881219	0.773846615508578	No	No
speciation	combined	OG0014388	0.450690514084654	0.493345218387404	0.773846615508578	No	No
speciation	combined	OG0014295	0.451733240750561	0.492595945172707	0.773846615508578	No	No
speciation	combined	OG0014379	0.453609588378546	0.491601278763411	0.773846615508578	No	No
speciation	combined	OG0014321	0.469851784654506	0.47685690905828	0.773846615508578	No	No
speciation	combined	OG0008698	0.479331500407518	0.141786290227143	0.623000366149568	No	No
speciation	combined	OG0012143	0.482634270907691	0.366134846061596	0.773846615508578	No	No
speciation	combined	OG0014403	0.497841672074675	0.482972383407105	0.773846615508578	No	No
speciation	combined	OG0000189	0.504281191593478	0.00603129884474909	0.437269166244309	Yes	No
speciation	combined	OG0008179	0.504639961783821	0.103748724408138	0.578598655353079	No	No
speciation	combined	OG0013132	0.551834926843718	0.325964771291702	0.773846615508578	No	No
speciation	combined	OG0012731	0.560702471670707	0.397981516499338	0.773846615508578	No	No
speciation	combined	OG0014354	0.636882484689015	0.330843656286508	0.773846615508578	No	No
