profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0007588	-0.442895937585635	0.395737512621658	0.944251871431807	No	No
speciation	combined	OG0008904	-0.283417794756207	0.50810702768959	0.944251871431807	No	No
speciation	combined	OG0009615	-0.159225945426159	0.604376434369367	0.944251871431807	No	No
speciation	combined	OG0003940	-0.0566030969178735	0.707336097934613	0.999520342756326	No	No
speciation	combined	OG0012611	-0.0538056356985714	0.888392388567939	0.999520342756326	No	No
speciation	combined	OG0006883	-0.0526064716922977	0.72306239454569	0.999520342756326	No	No
speciation	combined	OG0013773	-0.0410104569837488	0.914087544898237	0.999520342756326	No	No
speciation	combined	OG0004026	-0.039799963889285	0.761712225988388	0.999520342756326	No	No
speciation	combined	OG0013402	-0.0245003733854985	0.935125025134922	0.999520342756326	No	No
speciation	combined	OG0010223	-0.019413998254815	0.931344395094676	0.999520342756326	No	No
speciation	combined	OG0009305	-0.019053079137744	0.925211209690851	0.999520342756326	No	No
speciation	combined	OG0008078	-0.0161656218826126	0.939440130091644	0.999520342756326	No	No
speciation	combined	OG0011809	-0.0120316295176239	0.961496634637213	0.999520342756326	No	No
speciation	combined	OG0009113	-0.00982615987085997	0.958034181509986	0.999520342756326	No	No
speciation	combined	OG0009052	-0.0060585462099566	0.982116960537958	0.999520342756326	No	No
speciation	combined	OG0010332	-0.0038397336573689	0.983852888741593	0.999520342756326	No	No
speciation	combined	OG0007761	-0.0037946415746122	0.983662885499194	0.999520342756326	No	No
speciation	combined	OG0007535	-0.00302633995938955	0.981732023291516	0.999520342756326	No	No
speciation	combined	OG0011151	-0.00155563560495654	0.993897748068292	0.999520342756326	No	No
speciation	combined	OG0002276	-8.14172475552474e-05	0.999520342756326	0.999520342756326	No	No
speciation	combined	OG0007817	0.00260409227786199	0.989947186621335	0.999520342756326	No	No
speciation	combined	OG0008873	0.00836115564167542	0.948454025310611	0.999520342756326	No	No
speciation	combined	OG0011336	0.0119033478827894	0.963742019379528	0.999520342756326	No	No
speciation	combined	OG0009084	0.0125326646012927	0.939109876902857	0.999520342756326	No	No
speciation	combined	OG0007476	0.0160783844364464	0.904044367278007	0.999520342756326	No	No
speciation	combined	OG0009339	0.0202944777535167	0.921010908327737	0.999520342756326	No	No
speciation	combined	OG0000495	0.0208490155328716	0.784412612826227	0.999520342756326	No	No
speciation	combined	OG0008257	0.0266084998177918	0.920879154268197	0.999520342756326	No	No
speciation	combined	OG0003814	0.0281463430456552	0.882499218865836	0.999520342756326	No	No
speciation	combined	OG0013809	0.0312820194094734	0.933074536427264	0.999520342756326	No	No
speciation	combined	OG0008199	0.0330897245731013	0.802739600018952	0.999520342756326	No	No
speciation	combined	OG0012399	0.034943504843294	0.914365400527979	0.999520342756326	No	No
speciation	combined	OG0004271	0.0358747232825864	0.799558279924682	0.999520342756326	No	No
speciation	combined	OG0007737	0.0363170364484728	0.8852797262544	0.999520342756326	No	No
speciation	combined	OG0001835	0.0382946258105748	0.558245854738232	0.944251871431807	No	No
speciation	combined	OG0000181	0.0402922936329187	0.178646559685373	0.891083636680156	No	No
speciation	combined	OG0003547	0.0427262948817951	0.81644123145617	0.999520342756326	No	No
speciation	combined	OG0010476	0.0435665924340964	0.892275765670697	0.999520342756326	No	No
speciation	combined	OG0010320	0.0442016303682357	0.872094488610179	0.999520342756326	No	No
speciation	combined	OG0011370	0.0493571638714497	0.872439013190437	0.999520342756326	No	No
speciation	combined	OG0014053	0.0498810229338071	0.879760057892705	0.999520342756326	No	No
speciation	combined	OG0012753	0.0502012338637932	0.871904697034596	0.999520342756326	No	No
speciation	combined	OG0009866	0.0520056382016243	0.808215458734183	0.999520342756326	No	No
speciation	combined	OG0008956	0.0548076781293048	0.753485742285578	0.999520342756326	No	No
speciation	combined	OG0012834	0.0593370776690554	0.863745563028195	0.999520342756326	No	No
speciation	combined	OG0007920	0.0621576996894246	0.741426075467213	0.999520342756326	No	No
speciation	combined	OG0011820	0.0640082851274113	0.863358817307262	0.999520342756326	No	No
speciation	combined	OG0010830	0.0689983862711113	0.82512054042797	0.999520342756326	No	No
speciation	combined	OG0001481	0.0691221917734928	0.622295205733165	0.944251871431807	No	No
speciation	combined	OG0006760	0.0709215666660846	0.453253298087792	0.944251871431807	No	No
speciation	combined	OG0008090	0.0748608781689397	0.558180577876363	0.944251871431807	No	No
speciation	combined	OG0006709	0.0843779377898908	0.441984155048329	0.944251871431807	No	No
speciation	combined	OG0006952	0.135721070133403	0.315358239078481	0.944251871431807	No	No
speciation	combined	OG0007409	0.136424441092559	0.381915975625758	0.944251871431807	No	No
speciation	combined	OG0008298	0.159387672191149	0.600449016468079	0.944251871431807	No	No
speciation	combined	OG0007010	0.161606570257714	0.257991066944145	0.914153714473396	No	No
speciation	combined	OG0006943	0.162845022902202	0.348162090936349	0.944251871431807	No	No
speciation	combined	OG0007832	0.173991079951718	0.606566968735687	0.944251871431807	No	No
speciation	combined	OG0007748	0.179614170370747	0.351884890834797	0.944251871431807	No	No
speciation	combined	OG0009637	0.182660827266114	0.627144008231083	0.944251871431807	No	No
speciation	combined	OG0008631	0.185736419963924	0.581935232433519	0.944251871431807	No	No
speciation	combined	OG0011899	0.193158132511587	0.637315717119398	0.944251871431807	No	No
speciation	combined	OG0004220	0.196898910759842	0.5335649908399	0.944251871431807	No	No
speciation	combined	OG0007378	0.197777178558629	0.519798467682456	0.944251871431807	No	No
speciation	combined	OG0008826	0.20175035266261	0.48183860650335	0.944251871431807	No	No
speciation	combined	OG0008812	0.209746779449099	0.424680794788216	0.944251871431807	No	No
speciation	combined	OG0010285	0.21078156992729	0.638758618909752	0.944251871431807	No	No
speciation	combined	OG0010784	0.230740088272065	0.559875433356328	0.944251871431807	No	No
speciation	combined	OG0010751	0.231779178151359	0.609410482880455	0.944251871431807	No	No
speciation	combined	OG0009338	0.237623192696332	0.535032376368955	0.944251871431807	No	No
speciation	combined	OG0009854	0.258487397347984	0.627934134266304	0.944251871431807	No	No
speciation	combined	OG0000661	0.264050567248187	0.072758413932205	0.720788541475092	No	No
speciation	combined	OG0011293	0.267388992442249	0.657367780807664	0.961312023546691	No	No
speciation	combined	OG0008629	0.26997770318089	0.256647842197686	0.914153714473396	No	No
speciation	combined	OG0013774	0.284200580795579	0.63778497971147	0.944251871431807	No	No
speciation	combined	OG0011301	0.299184543880369	0.497587216480517	0.944251871431807	No	No
speciation	combined	OG0009058	0.299352139894086	0.258599773396439	0.914153714473396	No	No
speciation	combined	OG0011918	0.302707868464814	0.604506806077467	0.944251871431807	No	No
speciation	combined	OG0013812	0.30522354024467	0.604303545034558	0.944251871431807	No	No
speciation	combined	OG0010357	0.306282560221041	0.42541787057375	0.944251871431807	No	No
speciation	combined	OG0010767	0.309537857041387	0.429672139319264	0.944251871431807	No	No
speciation	combined	OG0011961	0.312095140953542	0.555476545307819	0.944251871431807	No	No
speciation	combined	OG0013985	0.328274384660511	0.578367605895759	0.944251871431807	No	No
speciation	combined	OG0012678	0.329438813257552	0.564017088693469	0.944251871431807	No	No
speciation	combined	OG0009437	0.356069394924103	0.251643640040483	0.914153714473396	No	No
speciation	combined	OG0015671	0.406915527426067	0.552386832784623	0.944251871431807	No	No
speciation	combined	OG0011187	0.409816113530872	0.36407401711006	0.944251871431807	No	No
speciation	combined	OG0014886	0.42353343159652	0.534386700228361	0.944251871431807	No	No
speciation	combined	OG0016618	0.435502962827029	0.532871993462491	0.944251871431807	No	No
speciation	combined	OG0014005	0.437250502619827	0.490235272549654	0.944251871431807	No	No
speciation	combined	OG0016616	0.44138316021468	0.523966026160138	0.944251871431807	No	No
speciation	combined	OG0014915	0.452724955306832	0.488620501556955	0.944251871431807	No	No
speciation	combined	OG0008091	0.460183336289248	0.130694750931296	0.813809677170519	No	No
speciation	combined	OG0016625	0.469408630657206	0.51272705536501	0.944251871431807	No	No
speciation	combined	OG0012886	0.469679307186372	0.3782028220037	0.944251871431807	No	No
speciation	combined	OG0015730	0.475606936675996	0.51726230987746	0.944251871431807	No	No
speciation	combined	OG0012885	0.47951919186323	0.46629976179714	0.944251871431807	No	No
speciation	combined	OG0013956	0.479637350234586	0.466234402005555	0.944251871431807	No	No
speciation	combined	OG0013961	0.479784909876779	0.466144093691608	0.944251871431807	No	No
speciation	combined	OG0010733	0.512489654254532	0.252529330668697	0.914153714473396	No	No
speciation	combined	OG0007951	0.528914329374329	0.262147021062224	0.914153714473396	No	No
speciation	combined	OG0011308	0.53635200926792	0.242288270211304	0.914153714473396	No	No
speciation	combined	OG0013999	0.536965338675695	0.432326209789879	0.944251871431807	No	No
speciation	combined	OG0010739	0.565946494813167	0.339708058971174	0.944251871431807	No	No
speciation	combined	OG0011252	0.615195696367913	0.19656256691474	0.891083636680156	No	No
speciation	combined	OG0012843	0.638067412109772	0.393333927608125	0.944251871431807	No	No
speciation	combined	OG0011605	0.641000401506964	0.184033403415385	0.891083636680156	No	No
speciation	combined	OG0013893	0.650424968414399	0.367523601431564	0.944251871431807	No	No
speciation	combined	OG0016626	0.675687476141551	0.409291189172469	0.944251871431807	No	No
