profile_type	cluster_data	gene_family_id	coefficient	pval	qval	signif_level	signif_fdr
speciation	combined	OG0009425	-2.21328805640635	0.416057711415627	0.993174102167869	No	No
speciation	combined	OG0009414	-1.92201742259865	0.297855896290676	0.993174102167869	No	No
speciation	combined	OG0001985	-1.07916752036453	0.405046125917684	0.993174102167869	No	No
speciation	combined	OG0008917	-0.356108624406267	0.662675333882916	0.993174102167869	No	No
speciation	combined	OG0001612	-0.235755318484673	0.449004896373647	0.993174102167869	No	No
speciation	combined	OG0008233	-0.0736334619380188	0.832234789605204	0.993174102167869	No	No
speciation	combined	OG0004219	-0.0608793029346109	0.87760807723532	0.993174102167869	No	No
speciation	combined	OG0001265	-0.0245113960737418	0.714770964428715	0.993174102167869	No	No
speciation	combined	OG0000104	-0.0213287475448718	0.474216824805217	0.993174102167869	No	No
speciation	combined	OG0002058	-0.0205575536363179	0.929552621755639	0.993174102167869	No	No
speciation	combined	OG0000297	-0.0200351489657924	0.723039971349801	0.993174102167869	No	No
speciation	combined	OG0005123	-0.0181574481300663	0.959924450019478	0.993174102167869	No	No
speciation	combined	OG0010467	-0.010654218768057	0.94978310486732	0.993174102167869	No	No
speciation	combined	OG0006314	-0.00491872312208483	0.993174102167869	0.993174102167869	No	No
speciation	combined	OG0006360	-0.00163900218164109	0.992009093808219	0.993174102167869	No	No
speciation	combined	OG0006502	0.00602697885764016	0.983754958346041	0.993174102167869	No	No
speciation	combined	OG0006762	0.0066156873643518	0.987207009605745	0.993174102167869	No	No
speciation	combined	OG0011442	0.0105744596986641	0.977586260793065	0.993174102167869	No	No
speciation	combined	OG0011443	0.0105744596986641	0.977586260793065	0.993174102167869	No	No
speciation	combined	OG0012130	0.0105744596986641	0.977586260793065	0.993174102167869	No	No
speciation	combined	OG0013072	0.0105744596986641	0.977586260793065	0.993174102167869	No	No
speciation	combined	OG0014326	0.0105744596986641	0.977586260793065	0.993174102167869	No	No
speciation	combined	OG0011973	0.0108066653913479	0.977267625756626	0.993174102167869	No	No
speciation	combined	OG0013070	0.0108066653913479	0.977267625756626	0.993174102167869	No	No
speciation	combined	OG0013095	0.0108066653913479	0.977267625756626	0.993174102167869	No	No
speciation	combined	OG0014320	0.0108066653913479	0.977267625756626	0.993174102167869	No	No
speciation	combined	OG0014321	0.0108066653913479	0.977267625756626	0.993174102167869	No	No
speciation	combined	OG0014364	0.0108066653913479	0.977267625756626	0.993174102167869	No	No
speciation	combined	OG0014379	0.0108066653913479	0.977267625756626	0.993174102167869	No	No
